issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
0124-0579,0120-1867,,Estudios Socio-Jurídicos,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Derecho,Derecho,Ciencias Sociales,COLEGIO MAYOR NUESTRA SENORA DEL ROSARIO,IES,,,297,0124-0579,estudios socio juridicos,CO,2,2026-09-13,1.0.0,consolidado,89ebfc0b81d6c68f,88,21101121920,journal,,Universidad de Antioquia,True,True,0.158,Q3,2,4,13,52,576,12,50,0.26,44.31,0.3125,0,2019-2025,Law (Q3); Political Science and International Relations (Q4),Social Sciences,http://revistas.urosario.edu.co/index.php/sociojuridicos,https://doaj.org/toc/196b807e3d2e4ec89193c2d4f14cab77,2010,,0124-0579,2145-4531,"law and society, socio-legal studies, legal thinking, social studies","Spanish, English",Colombia,,,CC BY-NC-ND,,http://revistas.urosario.edu.co/index.php/sociojuridicos/about/submissions#copyrightNotice,True,True,http://revistas.urosario.edu.co/index.php/sociojuridicos/about/submissions#copyrightNotice,Double anonymous peer review,https://revistas.urosario.edu.co/index.php/sociojuridicos/about,True,https://revistas.urosario.edu.co/index.php/sociojuridicos/about,http://revistas.urosario.edu.co/index.php/sociojuridicos/about/editorialTeam,http://revistas.urosario.edu.co/index.php/sociojuridicos/about/submissions#authorGuidelines,6,False,https://revistas.urosario.edu.co/index.php/sociojuridicos/about,,False,,False,,,,,,,DOI,True,,,K|K1-7720,False,No,No,Law: Law in general. Comparative and uniform law. Jurisprudence,2012-04-11T15:14:10Z,2023-03-28T07:11:16Z,2023-03-28,725,2026-07-30T18:59:55Z,estudios socio juridicos,1618.67,EUR,1748.16,1.08,sin_monto,4600.42,1618.67,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,0,1.0,6,True,0.23076923076923078,0.1501,0.4754,-0.0472,-0.5873,-1.1258,0.3107,0.0713,0.05,0.0233
0120-2448,1657-0448,,Acta Médica Colombiana,2020,B,No disponible,No disponible,No disponible,No disponible,,Otras Ciencias Médicas,Otras Ciencias Médicas,Ciencias Médicas y de la Salud,ASOCIACION COLOMBIANA DE MEDICINA INTERNA ACMI,Otras,,,103,0120-2448,medica colombiana,CO,2,2026-09-13,1.0.0,consolidado,c19f3ad9b4944542,163,21101259010,journal,,Wiley,True,False,0.105,Q4,1,2,58,123,889,5,91,0.06,15.33,0.5539999999999999,0,2020-2026,Dermatology (Q4); Surgery (Q4),Medicine,https://onlinelibrary.wiley.com/journal/29984971,https://doaj.org/toc/cc53fdc020c64c72b35ec033e3ae5bc3,2025,,2998-4963,2998-4971,"medicine, biomedical science, human health, translational research, clinical practice",English,United States,International Society for Health Data Science,,CC BY,,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/open-access,True,True,https://authorservices.wiley.com/author-resources/Journal-Authors/licensing/open-access-agreements.html,Double anonymous peer review,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/author-guidelines,True,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/overview,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/editorial-board,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/author-guidelines,14,True,https://onlinelibrary.wiley.com/page/journal/29984971/homepage/open-access,3000 USD; 2207 GBP; 2601 EUR,True,https://authorservices.wiley.com/open-research/open-access/for-authors/waivers-and-discounts.html,False,,"CLOCKSS, Portico",,https://onlinelibrary.wiley.com/library-info/resources/preservation,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/46615,DOI,True,,,R,False,No,No,Medicine,2026-02-25T15:09:33Z,2026-02-25T15:09:33Z,,60,2026-06-10T10:59:22Z,,300.0,EUR,324.0,1.08,convertida,852.63,3000.0,USD,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.006622516556291391,False,False,,True,False,True,True,1,2.0,14,False,0.04065040650406504,0.2606,-1.2401,-0.7278,-0.8695,-0.4474,0.0552,0.0061,0.0,0.1163
1794-7154,,,"Saber, Ciencia Y Libertad",2020,B,Colombia,Caribe,Bolívar,Cartagena de Indias,13001,Derecho,Derecho,Ciencias Sociales,UNIVERSIDAD LIBRE DE COLOMBIA,IES,,,829,1794-7154,saber ciencia libertad,CO,2,2026-09-13,1.0.0,consolidado,56cd01be129f8e60,,,,,Universidad Libre,,False,,,0,,,,,,,,,,,,,,https://revistas.unilibre.edu.co/index.php/saber/,https://doaj.org/toc/da1269c1cd4c4c85814b463affc4a1ac,2010,,1794-7154,2382-3240,"business, economy, law, society, education, culture","English, Spanish",Colombia,,,CC BY-NC-SA,,https://revistas.unilibre.edu.co/index.php/saber/about#OpenAccessPolicy,True,False,https://revistas.unilibre.edu.co/index.php/saber/about#Copyrights,Double anonymous peer review,https://revistas.unilibre.edu.co/index.php/saber/about#PeerReviewProcess,True,https://revistas.unilibre.edu.co/index.php/saber/about#FocusAndScope,https://revistas.unilibre.edu.co/index.php/saber/about/editorialTeam,https://revistas.unilibre.edu.co/index.php/saber/directrices_autores,16,False,https://revistas.unilibre.edu.co/index.php/saber/about#OpenAccessPolicy,,False,,False,,,,,,,DOI,True,,,H|AZ20-999,False,No,No,Social Sciences | General Works: History of scholarship and learning. The humanities,2022-07-19T10:53:42Z,2022-07-19T10:53:42Z,2022-07-19,526,2025-09-25T17:05:49Z,saber ciencia libertad,,,872.55,,sin_monto,2296.18,,,imputado,,,,"['doaj', 'publindex']",0.008830022075055188,False,True,regresion_condicional,True,False,True,True,2,,16,False,,0.1531,-0.5793,,,-0.2778,0.1536,,,0.1395
0122-7238,2256-5248,,Revista Historia De La Educación Latinoamericana,2020,B,Colombia,Centro Oriente,Boyacá,Tunja,15001,No registra,Otras historias,Humanidades,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,IES,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,,417,0122-7238,historia educacion latinoamericana,CO,2,2026-09-13,1.0.0,consolidado,9e1cfe7cd2293b8f,,,,,Universidad Pedagógica y Tecnológica de Colombia,,False,,,0,,,,,,,,,,,,,,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/index,https://doaj.org/toc/bdca8e1f6b0d40458a0d7e3338be6e67,2004,,0122-7238,2256-5248,education history,Spanish,Colombia,"Universidad Pedagógica y Tecnológica de Colombia, Sociedad de Historia de la Educación Latinoamericana",,CC BY-NC-ND,,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about,,False,http://www.uptc.edu.co/enlaces/rhela,Double anonymous peer review,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about#peerReviewProcess,True,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about/editorialTeam,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about/submissions,26,False,https://revistas.uptc.edu.co/index.php/historia_educacion_latinamerican/about,,False,,False,,,,,,,DOI,True,,,L|LC8-6691,False,No,No,Education: Special aspects of education,2009-10-27T14:43:44Z,2026-04-21T06:27:37Z,2024-03-12,660,2026-05-05T15:19:02Z,historia educacion latinoamericana,1828.24,EUR,1974.5,1.08,sin_monto,5196.05,1828.24,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,2,,26,False,,0.0865,0.7481,,,0.5701,0.3513,,,0.2558
0120-789X,,,Revista Urologia Colombiana,2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otros Temas de Medicina Clínica,Medicina Clínica,Ciencias Médicas y de la Salud,SOCIEDAD COLOMBIANA DE UROLOGIA,Otras,,,733,0120-789X,urologia colombiana,CO,1,2026-09-13,1.0.0,consolidado,d08ab572b8f8353e,140,21101284801,journal,,Colombian Association of Neurology,True,True,0.126,Q4,1,3,48,114,1495,39,90,0.26,31.15,0.4694,0,2022-2026,Neurology (clinical) (Q4),Medicine,https://www.urologiacolombiana.com/index.php,https://doaj.org/toc/6ce969096d4f48a0819fee5c56673f71,2005,,0120-789X,2027-0119,"urology, gynecology, infectious diseases, epidemiology, internal medicine, genitourinary","Spanish, English",Colombia,,,CC BY-NC-ND,,https://www.urologiacolombiana.com/seccion.php?id=67&scc=acceso-abierto-y-licencia---%3Ci%3Eopen-access-&-licensing%3C-i%3E,True,False,https://www.urologiacolombiana.com/seccion.php?id=67&scc=acceso-abierto-y-licencia---%3Ci%3Eopen-access-&-licensing%3C-i%3E,Double anonymous peer review,https://www.urologiacolombiana.com/seccion.php?id=68&scc=proceso-de-revision---%3Ci%3Eeditorial-&-peer-review%3C-i%3E,False,https://www.urologiacolombiana.com/seccion.php?id=75&scc=informacion-de-la-revista---%3Ci%3Ejournal-information%3C-i%3E,https://www.urologiacolombiana.com/comite-editorial.php,https://www.urologiacolombiana.com/seccion.php?id=73&scc=instrucciones-para-autores---%3Ci%3Einstructions-to-authors%3C-i%3E,30,False,https://www.urologiacolombiana.com/seccion.php?id=70&scc=fuentes-de-ingreso---%3Ci%3Efunding%3C-i%3E,,False,,False,,CLOCKSS,,https://portal.issn.org/resource/ISSN/2027-0119,,,DOI,True,,,RC870-923,False,No,No,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the genitourinary system. Urology,2024-07-25T06:28:28Z,2025-02-12T16:17:08Z,2025-02-12,70,2025-05-12T23:13:54Z,urologia colombiana,,,1295.92,,sin_monto,3410.32,,,imputado,,,,"['doaj', 'publindex', 'scimago']",0.01434878587196468,False,True,regresion_condicional,True,False,True,True,0,1.0,30,False,0.34210526315789475,0.1489,-0.0693,-0.4581,-0.7284,0.9093,0.2296,0.0319,0.025,0.3023
0124-0099,,,Dictamen Libre,2020,C,No disponible,No disponible,No disponible,No disponible,,No registra,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD LIBRE DE COLOMBIA,IES,,,"1,044",0124-0099,dictamen libre,CO,1,2026-09-13,1.0.0,consolidado,8cb9bb5b9b5f214e,,,,,Universidad Libre,,False,,,0,,,,,,,,,,,,,,https://revistas.unilibre.edu.co/index.php/dictamenlibre,https://doaj.org/toc/6128769ebf554de0937218115b02036f,2011,,0124-0099,,"administrative fundamentals, financial, environmental management, technology management, public management",Spanish,Colombia,Universidad Libre,,CC BY-SA,,https://revistas.unilibre.edu.co/index.php/dictamenlibre/creative,,False,,Double anonymous peer review,https://revistas.unilibre.edu.co/index.php/dictamenlibre/evaluacion,True,https://revistas.unilibre.edu.co/index.php/dictamenlibre/enfoque,https://revistas.unilibre.edu.co/index.php/dictamenlibre/comites,https://revistas.unilibre.edu.co/index.php/dictamenlibre/directricesautores,10,False,https://revistas.unilibre.edu.co/index.php/dictamenlibre/memebresia,,False,,False,https://revistas.unilibre.edu.co/index.php/dictamenlibre/memebresia,,,,,,,True,,,HF1-6182|HB71-74,False,No,No,Social Sciences: Commerce | Social Sciences: Economic theory. Demography: Economics as a science,2019-12-11T13:54:01Z,2020-02-05T13:06:17Z,2020-02-05,243,2026-04-15T21:42:30Z,dictamen libre,,,872.55,,sin_monto,2296.18,,,imputado,,,,"['doaj', 'publindex']",0.008830022075055188,False,True,regresion_condicional,True,False,True,True,1,,10,True,,0.1531,-0.5793,,,-0.7866,0.1536,,,0.0698
1692-2530,,,Opinión Jurídica,2020,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,No registra,Derecho,Ciencias Sociales,UNIVERSIDAD DE MEDELLIN,IES,,,513,1692-2530,opinion juridica,CO,1,2026-09-13,1.0.0,consolidado,f4af662d6f86f3de,,,,,Sello Editorial Universidad de Medellín,,False,,,0,,,,,,,,,,,,,,http://revistas.udem.edu.co/index.php/opinion,https://doaj.org/toc/c55b161ac54d43889b386d6ee66f7d88,2006,,1692-2530,2248-4078,"private law, public law, public policy and law","English, French, Portuguese, Spanish",Colombia,,,CC BY-NC-ND,,http://revistas.udem.edu.co/index.php/opinion/about/submissions#copyrightNotice,,False,https://revistas.udem.edu.co/index.php/opinion/information/authors,Double anonymous peer review,https://revistas.udem.edu.co/index.php/opinion/information/authors,True,https://revistas.udem.edu.co/index.php/opinion/about,https://revistas.udem.edu.co/index.php/opinion/about/editorialTeam,https://revistas.udem.edu.co/index.php/opinion/about/submissions,20,False,https://revistas.udem.edu.co/index.php/opinion/policies,,False,,False,,,,,,,DOI,True,,,K1-7720,False,No,No,Law: Law in general. Comparative and uniform law. Jurisprudence,2010-07-26T14:40:49Z,2025-08-07T06:59:55Z,2025-08-07,1020,2026-06-27T00:17:55Z,opinion juridica,3345.32,EUR,3612.95,1.08,sin_monto,9507.76,2095.8,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,20,False,,0.0525,2.7218,,,0.0613,0.6453,,,0.186
0121-2494,,,Pedagogía Y Saberes,2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,"Educación General (Incluye Capacitación, Pedagogía)",Ciencias de la Educación,Ciencias Sociales,UNIVERSIDAD PEDAGOGICA NACIONAL,IES,,,244,0121-2494,pedagogia saberes,CO,1,2026-09-13,1.0.0,consolidado,617d8e4b639855c5,,,,,Universidad Pedagógica Nacional,,False,,,0,,,,,,,,,,,,,,https://revistas.upn.edu.co/index.php/PYS/index,https://doaj.org/toc/7324d99cc4d841bcac1c307ea452d2f7,2009,,0121-2494,2500-6436,"pedagogy, pedagogical knowledge, teaching, knowledge","Spanish, Portuguese",Colombia,,,CC BY-NC,,https://revistas.upn.edu.co/index.php/PYS/index,True,False,https://revistas.upn.edu.co/index.php/PYS/index,Double anonymous peer review,https://revistas.upn.edu.co/index.php/PYS/about,True,https://revistas.upn.edu.co/index.php/PYS/about,https://revistas.upn.edu.co/index.php/PYS/about/editorialTeam,https://revistas.upn.edu.co/index.php/PYS/autores,16,False,https://revistas.upn.edu.co/index.php/PYS/about,,False,,False,,,,,,,DOI,True,,,L,False,No,No,Education,2016-05-04T17:15:36Z,2025-03-04T10:55:00Z,2025-03-04,434,2026-04-23T15:34:14Z,pedagogia saberes,,,871.84,,sin_monto,2294.32,,,imputado,,,,"['doaj', 'publindex']",0.006622516556291391,False,True,regresion_condicional,True,False,True,True,1,,16,False,,0.1532,-0.5802,,,-0.2778,0.1535,,,0.1395
0124-2059,2215-7727,,Investigación En Enfermería :Imagen Y Desarrollo,2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Enfermería,Ciencias de la Salud,Ciencias Médicas y de la Salud,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,686,0124-2059,investigacion enfermeria imagen desarrollo,CO,1,2026-09-13,1.0.0,consolidado,bb7675d5299bbfd9,96,19500157818,journal,,Pontificia Universidad Javeriana,True,True,0.152,Q4,1,16,7,28,319,13,28,0.27,45.57,0.2778,0,2008-2025,"Agronomy and Crop Science (Q4); Economics and Econometrics (Q4); Geography, Planning and Development (Q4)","Agricultural and Biological Sciences; Economics, Econometrics and Finance; Social Sciences",https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia,https://doaj.org/toc/ff305210fc7d4b3f9f04ea693a61d247,2017,,1390-4256,2631-2506,"antropology, archaeology, history, social sciences, andean culture, andean region",Spanish,Ecuador,Pontificia Universidad Católica del Ecuador,Ecuador,CC BY-SA,,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about,,True,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about,Double anonymous peer review,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about/submissions,True,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about/editorialTeam,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about/submissions,8,False,https://cuadernosdeantropologia-puce.edu.ec/index.php/antropologia/about,,False,,False,,,,,,,DOI,True,,,GN1-890|CC1-960,False,No,No,Geography. Anthropology. Recreation: Anthropology | Auxiliary sciences of history: Archaeology,2023-12-07T10:16:37Z,2023-12-07T10:16:37Z,2023-12-07,258,2026-07-09T22:52:56Z,,,,1302.0,,sin_monto,3426.32,,,imputado,,,,"['doaj', 'publindex', 'scimago']",0.033112582781456956,False,True,regresion_condicional,True,False,True,True,0,1.0,8,True,0.4642857142857143,0.179,-0.062,-0.1242,1.1056,-0.9562,0.2307,0.0639,0.35,0.0465
1794-7111,,,Kepes,2020,A1,Colombia,Eje Cafetero,Caldas,Manizales,17001,No registra,Arte,Humanidades,UNIVERSIDAD DE CALDAS,IES,,,590,1794-7111,kepes,CO,4,2026-09-13,1.0.0,consolidado,9f30c057398e65e3,29,21100244946,journal,kepes,Universidad de Caldas,True,True,0.233,Q1,4,7,20,91,791,37,85,0.34,39.55,0.48719999999999997,0,2011-2025,Visual Arts and Performing Arts (Q1),Arts and Humanities,https://revistasojs.ucaldas.edu.co/index.php/kepes,https://doaj.org/toc/11792ae17f874f4aa9ae9309c2b9ddd3,2004,,1794-7111,2462-8115,"design, communication, image, visual arts, digital media, image theory","Portuguese, English, Spanish",Colombia,,,CC BY,,https://revistasojs.ucaldas.edu.co/index.php/kepes/ethics,True,False,https://revistasojs.ucaldas.edu.co/index.php/kepes/ethics,Double anonymous peer review,https://revistasojs.ucaldas.edu.co/index.php/kepes/Guidelines,True,https://revistasojs.ucaldas.edu.co/index.php/kepes/Guidelines,https://revistasojs.ucaldas.edu.co/index.php/kepes/about/editorialTeam,https://revistasojs.ucaldas.edu.co/index.php/kepes/Guidelines,52,False,https://revistasojs.ucaldas.edu.co/index.php/kepes/Guidelines,,False,,False,,,,,,,DOI,True,,,NC1-1940|N1-9211,False,No,No,Fine Arts: Drawing. Design. Illustration | Fine Arts: Visual arts,2023-09-18T05:53:58Z,2023-09-18T05:53:58Z,2023-09-18,511,2026-07-01T23:39:45Z,kepes,,,595.7,,sin_monto,1567.63,,,imputado,,,,"['doaj', 'publindex', 'scimago']",0.008830022075055188,False,True,regresion_condicional,True,False,True,True,0,1.0,52,False,0.4065934065934066,0.4422,-0.9128,0.9159,-0.1641,2.7748,0.104,0.1634,0.125,0.5581
1657-4702,,,Revista Latinoamericana De Bioetica/Latinamerican Journal Of Bioethics,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Filosofía,Otras Humanidades,Humanidades,UNIVERSIDAD MILITAR NUEVA GRANADA,IES,,,676,1657-4702,latinoamericana bioetica latinamerican bioethics,CO,2,2026-09-13,1.0.0,consolidado,f0671cf1e74b69ab,,,,,Editorial Neogranadina,,False,,,0,,,,,,,,,,,,,,http://revistas.unimilitar.edu.co/index.php/rlbi/index,https://doaj.org/toc/b6e062f98fb847cf90e0602f20a2f29a,2006,,1657-4702,2462-859X,"bioethics, medical ethics, research ethics, biolaw, environmental ethics, ethics","Spanish, Portuguese, English",Colombia,Universidad Militar Nueva Granada,Colombia,CC BY-NC-ND,,https://revistas.unimilitar.edu.co/index.php/rlbi/about,True,False,https://revistas.unimilitar.edu.co/index.php/rlbi/about,Double anonymous peer review,https://revistas.unimilitar.edu.co/index.php/rlbi/about,True,https://revistas.unimilitar.edu.co/index.php/rlbi/about,https://revistas.unimilitar.edu.co/index.php/rlbi/about/editorialTeam,https://revistas.unimilitar.edu.co/index.php/rlbi/about/submissions,20,False,https://revistas.unimilitar.edu.co/index.php/rlbi/about,,False,,False,,Portico,,https://www.portico.org/coverage/titles/?keyword=1657-4702&filter_by%5B%5D=e-journal,,,DOI,True,,,R723-726|BJ1-1725,False,No,No,Medicine: Medicine (General): Medical philosophy. Medical ethics | Philosophy. Psychology. Religion: Ethics,2016-11-03T09:06:35Z,2021-08-16T16:25:36Z,2021-08-16,828,2026-06-22T17:01:31Z,latinoamericana bioetica,2492.33,EUR,2691.72,1.08,sin_monto,7083.47,1814.27,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,2,,20,False,,0.0674,1.6121,,,0.0613,0.48,,,0.186
1794-8290,2390-0644,,Cuadernos De Literatura Del Caribe E Hispanoamérica,2020,C,Colombia,Caribe,Atlántico,Barranquilla,08001,Teoría Literaria,Idiomas y Literatura,Humanidades,UNIVERSIDAD DEL ATLANTICO,IES,UNIVERSIDAD DE CARTAGENA,,"1,288",1794-8290,literatura caribe hispanoamerica,CO,1,2026-09-13,1.0.0,consolidado,d2cd98f9a41f1742,,,,,"Instituto de Letras Alfredo Veiravé, Facultad de Humanidades, Universidad Nacional del Nordeste",,False,,,0,,,,,,,,,,,,,,https://revistas.unne.edu.ar/index.php/clt,https://doaj.org/toc/60eb2f9e72d044e89ba2aac23775e20c,2020,Cuadernos de Literatura: Revista de Estudios Lingüísticos y Literarios,0326-5102,2684-0499,"literature, linguistics, discourse analysis","English, Portuguese, Spanish",Argentina,Universidad Nacional del Nordeste,Argentina,CC BY-NC,,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#openAccessPolicy,True,False,https://revistas.unne.edu.ar/index.php/clt/about/submissions#copyrightNotice,"Editorial review, Double anonymous peer review",https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#peerReviewProcess,True,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#focusAndScope,https://revistas.unne.edu.ar/index.php/clt/about/editorialTeam,https://revistas.unne.edu.ar/index.php/clt/about/submissions#authorGuidelines,16,False,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#custom-4,,False,,False,,,,,,,DOI,True,,,P1-1091|PQ1-3999,False,No,No,Language and Literature: Philology. Linguistics | Language and Literature: French literature - Italian literature - Spanish literature - Portuguese literature,2022-10-11T16:13:21Z,2022-10-11T16:13:21Z,2022-10-11,85,2022-10-11T18:56:28Z,,,,632.51,,sin_monto,1664.5,,,imputado,,,,"['doaj', 'publindex']",0.002207505518763797,False,True,regresion_condicional,True,False,True,True,1,,16,False,,0.1839,-0.8685,,,-0.2778,0.1106,,,0.1395
1692-715X,2027-7679,,"Revista Latinoamericana De Ciencias Sociales, Niñez Y Juventud",2020,B,Colombia,Eje Cafetero,Caldas,Manizales,17001,Sociología,Sociología,Ciencias Sociales,UNIVERSIDAD DE MANIZALES UMANIZALES,IES,,,960,1692-715X,latinoamericana ciencias sociales ninez juventud,CO,2,2026-09-13,1.0.0,consolidado,81de18fbe3645a2f,,,,,Universidad de Manizales,,False,,,0,,,,,,,,,,,,,,http://revistaumanizales.cinde.org.co/,https://doaj.org/toc/17c612b4aa564453b37d71287a3c4013,2003,,1692-715X,2027-7679,"children, adolescents, child welfare","English, Portuguese, Spanish",Colombia,"Universidad de Manizales, Centro de Estudios Avanzados en Niñez y Juventud",,CC BY-NC-ND,,http://revistaumanizales.cinde.org.co/index.php/conocenos/etica-editorial,,False,,Double anonymous peer review,http://revistaumanizales.cinde.org.co/index.php/conocenos/guia-para-los-autores-y-autoras,True,http://revistaumanizales.cinde.org.co/index.php/conocenos,http://revistaumanizales.cinde.org.co/index.php/know-us/editorial-and-scientific-committee,http://revistaumanizales.cinde.org.co/index.php/conocenos/guia-para-los-autores-y-autoras,30,False,http://revistaumanizales.cinde.org.co/rlcsnj/index.php/Revista-Latinoamericana/issue/archive,,False,,False,http://revistaumanizales.cinde.org.co/rlcsnj/index.php/Revista-Latinoamericana/issue/archive,,,http://revistaumanizales.cinde.org.co/index.php/Revista-Latinoamericana/about/editorialPolicies#archiving,,,,True,,,H|H1-99,False,No,No,Social Sciences: Social sciences (General),2010-09-01T16:10:39Z,2020-08-17T11:14:26Z,2020-08-17,1485,2025-10-07T19:26:58Z,latinoamericana ciencias sociales ninez juventud,1828.24,EUR,1974.5,1.08,sin_monto,5196.05,1828.24,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,2,,30,False,,0.0865,0.7481,,,0.9093,0.3513,,,0.3023
